seed,d,kappa,theta,block,delta_t,lambda_min_symZ,gap_std,gap_acc
25,50,100.0,0.7853981633974483,19,4.918847798566978e-07,0.9885770321590742,4.207802619364083,0.6414888511212813
25,50,100.0,0.7853981633974483,20,1.6385182671894072e-07,0.9880995729839902,3.9560010036495985,0.5116600556920683
25,50,100.0,0.7853981633974483,21,7.534017318662872e-08,0.9882058614592663,3.7254510243749177,0.40586326942731543
25,50,100.0,0.7853981633974483,22,2.1777783840945499e-07,0.9884000514350075,3.5137089264950205,0.31998038254863603
25,50,100.0,0.7853981633974483,23,3.2499395542985673e-07,0.9884945400755607,3.3186919310492637,0.2505833911344726
25,50,100.0,0.7853981633974483,24,3.9643229913998896e-07,0.989168662387295,3.1386132956829265,0.19481229934524458
25,50,100.0,0.7853981633974483,25,4.1533329272951176e-07,0.9895110849306941,2.971931059942685,0.1502767428921432
25,50,100.0,0.7853981633974483,26,3.7960507412261916e-07,0.9895119256471566,2.81730717090932,0.11497656627786612
25,50,100.0,0.7853981633974483,27,3.067041947867964e-07,0.9893239252863862,2.6735746030308434,0.08723749956287041
25,50,100.0,0.7853981633974483,28,2.226210776702862e-07,0.9895279079906241,2.5397106983467426,0.06565874599352128
25,50,100.0,0.7853981633974483,29,1.4966977270396922e-07,0.9897261795148216,2.414815384427376,0.049069886358413806
25,50,100.0,0.7853981633974483,30,9.959246744777077e-08,0.9899959592307042,2.298093252125419,0.03649507129856039
25,50,100.0,0.7853981633974483,31,7.274944084265709e-08,0.9902384874920637,2.188838712392627,0.027122980521055426
25,50,100.0,0.7853981633974483,32,6.150515846604246e-08,0.9905068324912366,2.08642362787646,0.02028142955609476
25,50,100.0,0.7853981633974483,33,5.6088653679378345e-08,0.990499298807847,1.990286947627439,0.01541584947286985
25,50,100.0,0.7853981633974483,34,4.965052808261644e-08,0.9907074141534565,1.8999259738461873,0.012070988383141773
25,50,100.0,0.7853981633974483,35,3.91069290023416e-08,0.991106766180855,1.8148889665755306,0.009875383653323078
25,50,100.0,0.7853981633974483,36,2.490527352343778e-08,0.9910406282032892,1.734768851627872,0.008528168643395312
25,50,100.0,0.7853981633974483,37,9.706560260808498e-09,0.9911599682580942,1.6591978432033754,0.007787864976112113
25,50,100.0,0.7853981633974483,38,3.408474586772507e-09,0.9914547929212646,1.5878428288039048,0.007462855816811692
25,50,100.0,0.7853981633974483,39,1.210188749129471e-08,0.9916198328179963,1.5204013925471456,0.007403275170321882
25,50,100.0,0.7853981633974483,40,1.58987856457965e-08,0.9918178022956373,1.4565983755988618,0.007494085488769314
26,50,100.0,0.7853981633974483,1,0.0,0.9460833163049803,28.319384676702416,28.319384676702416
26,50,100.0,0.7853981633974483,2,2.3289901439111752e-14,0.9536664120632542,22.314154786128075,22.31415478612806
26,50,100.0,0.7853981633974483,3,7.567684001989194e-05,0.9682149309819645,18.472795982313663,17.77704160419077
26,50,100.0,0.7853981633974483,4,0.00031816166479351057,0.9837483701288137,15.75413667404626,14.280405656650025
26,50,100.0,0.7853981633974483,5,0.0018339596430208365,0.9956266622273912,13.707870300411813,11.542829796592025
26,50,100.0,0.7853981633974483,6,0.0004343557413172345,0.9909193239815218,12.102210026445361,9.372397361175874
26,50,100.0,0.7853981633974483,7,0.00025381707017326063,0.9906790587342963,10.80383170576621,7.634507151121452
26,50,100.0,0.7853981633974483,8,0.00017978705131582235,0.988637555134911,9.729747877752645,6.232255532736593
26,50,100.0,0.7853981633974483,9,0.00013660734646528454,0.9882404340260377,8.825206515744991,5.094165129548275
26,50,100.0,0.7853981633974483,10,0.00010707829309157943,0.9877657288206287,8.052408016816363,4.1663501805520475
26,50,100.0,0.7853981633974483,11,8.51777358552523e-05,0.9870729182890653,7.384294186868482,3.407420038967434
26,50,100.0,0.7853981633974483,12,6.817257891655828e-05,0.9879613241988894,6.800914808930591,2.7850880347211486
26,50,100.0,0.7853981633974483,13,5.461370900784889e-05,0.9873025427056181,6.287195085660651,2.2738583976442657
26,50,100.0,0.7853981633974483,14,4.365060840130974e-05,0.9868404016217921,5.8315031020983366,1.853403917560911
26,50,100.0,0.7853981633974483,15,3.4733486246409966e-05,0.9876327436293818,5.4247043124296095,1.5073961705437497
26,50,100.0,0.7853981633974483,16,2.746794592843859e-05,0.9888932466082037,5.0595136563573195,1.2226403387288727
26,50,100.0,0.7853981633974483,17,2.157526755632792e-05,0.9874917781914145,4.730042439779156,0.988420228968192
26,50,100.0,0.7853981633974483,18,1.6810368899234233e-05,0.9872976364545527,4.4314739459763555,0.7959922781304161
26,50,100.0,0.7853981633974483,19,1.2978804002845081e-05,0.9878295984879831,4.1598266206168635,0.6381893193780082
26,50,100.0,0.7853981633974483,20,9.915733291465824e-06,0.9878999876040438,3.9117781643470515,0.5091086194106298
26,50,100.0,0.7853981633974483,21,7.4828541495683e-06,0.9882396890373932,3.684532828469246,0.4038662976459233
26,50,100.0,0.7853981633974483,22,5.567187320595544e-06,0.9883555881782916,3.475719900325913,0.31840425006520645
26,50,100.0,0.7853981633974483,23,4.079961086806817e-06,0.9888216962252775,3.283315065780604,0.2493382257474024
26,50,100.0,0.7853981633974483,24,2.9547914774774136e-06,0.9888627773032781,3.1055787841699782,0.19383783670795873
26,50,100.0,0.7853981633974483,25,2.1440457477854835e-06,0.9888423246512449,2.9410075243596108,0.1495312232474637
26,50,100.0,0.7853981633974483,26,1.6100230195326048e-06,0.9892990999019812,2.788294772927424,0.11442874455683527
26,50,100.0,0.7853981633974483,27,1.3055597632002768e-06,0.9898654011779432,2.646299591922819,0.08686135383915505
26,50,100.0,0.7853981633974483,28,1.1564411829692178e-06,0.9900496276140961,2.5140210645026535,0.06543030077231904
26,50,100.0,0.7853981633974483,29,1.0790764646119558e-06,0.9904514977703861,2.390577368998195,0.04896558139856
26,50,100.0,0.7853981633974483,30,1.0151043132328073e-06,0.9903615106476127,2.275188524288213,0.036491196317532754
26,50,100.0,0.7853981633974483,31,9.388206853714229e-07,0.9902368959868229,2.167162070695996,0.02719580242479354
26,50,100.0,0.7853981633974483,32,8.435344516230395e-07,0.9903385053553204,2.0658811156427,0.020407735793838012
26,50,100.0,0.7853981633974483,33,7.397716830488638e-07,0.9906964631727597,1.9707942975494293,0.015573702606368839
26,50,100.0,0.7853981633974483,34,6.348275057436955e-07,0.9908981188295813,1.881407315929427,0.012240542590066017
26,50,100.0,0.7853981633974483,35,5.408260499512733e-07,0.9909480123161943,1.7972757480310735,0.010039640089539725
26,50,100.0,0.7853981633974483,36,4.716604021869572e-07,0.9911984641012854,1.7179989283762662,0.008673572128833296
26,50,100.0,0.7853981633974483,37,4.408304131371141e-07,0.9913611271813038,1.6432147111515967,0.007904668560123451
26,50,100.0,0.7853981633974483,38,4.5395336455440655e-07,0.991344033478902,1.5725949696301438,0.007545209781574552
26,50,100.0,0.7853981633974483,39,5.029271171027735e-07,0.9914884410539682,1.5058417138368707,0.007449032229955632
26,50,100.0,0.7853981633974483,40,5.716282539912492e-07,0.9916249808764801,1.4426837291659398,0.007504349772099461
27,50,100.0,0.7853981633974483,1,0.0,0.9112313425505765,28.257364657586272,28.257364657586272
27,50,100.0,0.7853981633974483,2,3.052008936047786e-14,0.9324895312379325,22.17377238717603,22.173772387176033
27,50,100.0,0.7853981633974483,3,0.0002476293916040642,0.9540542305895638,18.32012978030496,17.623261914141903
27,50,100.0,0.7853981633974483,4,0.0009131900111976801,0.9758421560302584,15.605830538495168,14.136205033478936
27,50,100.0,0.7853981633974483,5,0.004298456918598072,0.9932357719555709,13.568338000625088,11.415285935985542
27,50,100.0,0.7853981633974483,6,0.0008712157741429908,0.9926583921478943,11.97230192533981,9.262947730168433
27,50,100.0,0.7853981633974483,7,0.000405471791470782,0.9887934657708803,10.683299554860634,7.542663911724423
27,50,100.0,0.7853981633974483,8,0.0002182697726962077,0.9880146437167988,9.618011093641401,6.156730680220896
27,50,100.0,0.7853981633974483,9,0.00011904646669370187,0.9877001359601663,8.721602679474389,5.033193992962632
27,50,100.0,0.7853981633974483,10,6.218346385506717e-05,0.9880734152132526,7.956278912964381,4.117886726133417
27,50,100.0,0.7853981633974483,11,2.952929334440728e-05,0.9876984351948055,7.295015633946303,3.369344658531446
27,50,100.0,0.7853981633974483,12,1.1839636825768322e-05,0.9870557390969275,6.717906370399682,2.755396959575541
27,50,100.0,0.7853981633974483,13,3.983418256363033e-06,0.9876164064572054,6.209922353442602,2.2507939315603043
27,50,100.0,0.7853981633974483,14,2.999641764407075e-06,0.9880117202383214,5.759476619701788,1.8355147887318886
27,50,100.0,0.7853981633974483,15,2.9725186722844357e-06,0.9865800307912703,5.35747756292619,1.4935395293593965
27,50,100.0,0.7853981633974483,16,2.2675202769376097e-06,0.9868064292633535,4.996680426581371,1.2119454151937985
27,50,100.0,0.7853981633974483,17,1.3990457799555836e-06,0.9878656939168831,4.671233932505265,0.9802335979092094
27,50,100.0,0.7853981633974483,18,7.856032737084912e-07,0.9874867683261023,4.376355819542718,0.7898205656808339
27,50,100.0,0.7853981633974483,19,5.537495330000163e-07,0.9874755390709021,4.108096064909462,0.6336494731416322
27,50,100.0,0.7853981633974483,20,5.089275878135389e-07,0.9883811764672865,3.8631610823579674,0.5058903018060916
27,50,100.0,0.7853981633974483,21,4.625646206601046e-07,0.9879867990444974,3.6387811669452095,0.4017068792218548
27,50,100.0,0.7853981633974483,22,3.8725985717617465e-07,0.9881305390253607,3.4326091550434477,0.3170745349170536
27,50,100.0,0.7853981633974483,23,2.9386515492071493e-07,0.988783057773768,3.242641974061101,0.24863606465718258
27,50,100.0,0.7853981633974483,24,1.957693282925462e-07,0.9888548867311404,3.067159208232015,0.19358663949503763
27,50,100.0,0.7853981633974483,25,1.1197496116230132e-07,0.9891713646555605,2.9046745225609882,0.149580715379786
27,50,100.0,0.7853981633974483,26,6.620732504202954e-08,0.9890701643564425,2.75389684931222,0.1146559422949115
27,50,100.0,0.7853981633974483,27,5.959765637401106e-08,0.9894016876204298,2.613699116636182,0.08717051805597942
27,50,100.0,0.7853981633974483,28,5.5778334753291797e-08,0.9897132370311507,2.4830928523768883,0.06575140577644073
27,50,100.0,0.7853981633974483,29,4.318768088798761e-08,0.9897792164679482,2.361207403757035,0.0492514390414886
27,50,100.0,0.7853981633974483,30,2.922097480082778e-08,0.9899363426815563,2.2472728157457524,0.03671371527230802
27,50,100.0,0.7853981633974483,31,2.187222355520817e-08,0.9901867884605258,2.1406056326524503,0.027341943608803737
27,50,100.0,0.7853981633974483,32,1.948354300733161e-08,0.990458106107481,2.0405970527631387,0.02047562681729452
27,50,100.0,0.7853981633974483,33,1.9290753390178032e-08,0.9905631565155574,1.9467029902514073,0.015569199011261782
27,50,100.0,0.7853981633974483,34,1.8800593874844655e-08,0.99076278973358,1.858435693127185,0.012174356751514778
27,50,100.0,0.7853981633974483,35,1.750467887555062e-08,0.990991647726863,1.7753566384342339,0.00992504200211386
27,50,100.0,0.7853981633974483,36,1.4940033942569433e-08,0.9910369286418703,1.6970704818850324,0.008524611576580132
27,50,100.0,0.7853981633974483,37,1.118330319072987e-08,0.9911567434314146,1.6232198827030508,0.007734853499976102
27,50,100.0,0.7853981633974483,38,7.01768370282254e-09,0.9914520912141994,1.553481058617999,0.007366582170068747
27,50,100.0,0.7853981633974483,39,3.547020411180885e-09,0.9916786052067167,1.4875599529407744,0.007271592270074206
27,50,100.0,0.7853981633974483,40,1.8549824328188938e-09,0.9916820877358209,1.425188917083024,0.007335783284574682
28,50,100.0,0.7853981633974483,1,0.0,0.8504394444318193,27.248904133025253,27.248904133025253
28,50,100.0,0.7853981633974483,2,4.641101760247017e-14,0.8737969002920716,21.425830622209766,21.425830622209787
28,50,100.0,0.7853981633974483,3,0.0004086110788899541,0.9215879884588598,17.73523217900093,17.06893002345549
28,50,100.0,0.7853981633974483,4,0.0013273065064295748,0.9685455111257235,15.132791902253263,13.72614008183174
28,50,100.0,0.7853981633974483,5,0.0052235716691291095,0.9885082646709773,13.17623741621895,11.112183544197146
28,50,100.0,0.7853981633974483,6,0.0009971889954230055,0.9913958718360297,11.641339993069371,9.040006043261553
28,50,100.0,0.7853981633974483,7,0.0004094464659201844,0.9887440497966853,10.400130661585836,7.380620909601497
28,50,100.0,0.7853981633974483,8,0.00019630967818746998,0.9911317970982707,9.373252950637493,6.041011122187776
28,50,100.0,0.7853981633974483,9,0.00010223034250014426,0.9890106729722316,8.508358059760026,4.952235804247032
28,50,100.0,0.7853981633974483,10,6.264711571322058e-05,0.986436493319868,7.769294950852304,4.062416690375375
28,50,100.0,0.7853981633974483,11,4.672502488674179e-05,0.9872964284741748,7.130177981791377,3.3320692688529903
28,50,100.0,0.7853981633974483,12,3.755612255234325e-05,0.9867294235626595,6.571923406552324,2.73077048070542
28,50,100.0,0.7853981633974483,13,2.980658649403692e-05,0.9862329165733108,6.080110827556659,2.2347529740439427
28,50,100.0,0.7853981633974483,14,2.2976163037959057e-05,0.9864801078918211,5.64362291487269,1.8251864921044092
28,50,100.0,0.7853981633974483,15,1.7404753630323787e-05,0.9870401231786785,5.253735799317264,1.4869563330706717
28,50,100.0,0.7853981633974483,16,1.3172147478523292e-05,0.9872204024813223,4.903498291298911,1.2077935473674346
28,50,100.0,0.7853981633974483,17,1.0080320240985932e-05,0.9886276856369624,4.587296782934827,0.9776497989094262
28,50,100.0,0.7853981633974483,18,7.8220721631974e-06,0.9882615906005651,4.300543615975894,0.7882402924127203
28,50,100.0,0.7853981633974483,19,6.1536712517379114e-06,0.9879220659910848,4.03944958595938,0.6327014268394668
28,50,100.0,0.7853981633974483,20,4.936728363090128e-06,0.9879836715605128,3.800855031942767,0.5053277360849142
28,50,100.0,0.7853981633974483,21,4.084505443150074e-06,0.9888424769904759,3.5821025092967744,0.40136499078293886
28,50,100.0,0.7853981633974483,22,3.5089777353966744e-06,0.9892106472000168,3.3809394877956542,0.3168444719284085
28,50,100.0,0.7853981633974483,23,3.1135405205845306e-06,0.9894172587293993,3.1954430673391396,0.24844853855352778
28,50,100.0,0.7853981633974483,24,2.8148933916661594e-06,0.9888756622353689,3.023961058634077,0.19340074758955073
28,50,100.0,0.7853981633974483,25,2.5583515666194142e-06,0.9888539990745716,2.865065419478899,0.14937568583947836
28,50,100.0,0.7853981633974483,26,2.315759040546622e-06,0.98926021932664,2.717515076109022,0.11442482415362565
28,50,100.0,0.7853981633974483,27,2.076739630293418e-06,0.9893820674483896,2.5802259820068087,0.08691542507160666
28,50,100.0,0.7853981633974483,28,1.8415308792304471e-06,0.9895787656661172,2.4522468139818816,0.06548004873249452
28,50,100.0,0.7853981633974483,29,1.6162476196626554e-06,0.9899374414316234,2.332739093476283,0.048974635306054615
28,50,100.0,0.7853981633974483,30,1.4092448406204612e-06,0.9903087499639023,2.2209608129683804,0.036443539662492
28,50,100.0,0.7853981633974483,31,1.228043006607178e-06,0.9904137719458619,2.116252861008535,0.027090247679150192
28,50,100.0,0.7853981633974483,32,1.074114706477253e-06,0.990496266986514,2.018027698599454,0.020252780448133
28,50,100.0,0.7853981633974483,33,9.54604504282946e-07,0.9908320826690437,1.9257598593918788,0.015383046545601284
28,50,100.0,0.7853981633974483,34,8.627038685855027e-07,0.9910233360512364,1.8389779370949109,0.012029466686411597
28,50,100.0,0.7853981633974483,35,7.932941977049772e-07,0.9910612097056383,1.7572577931346292,0.009822356284390904
28,50,100.0,0.7853981633974483,36,7.403079088260112e-07,0.9910588067480578,1.6802167713538196,0.008461555177731395
28,50,100.0,0.7853981633974483,37,6.978673134635982e-07,0.9911757935063605,1.6075087483655421,0.007705886577632576
28,50,100.0,0.7853981633974483,38,6.610875079472587e-07,0.9914680378829982,1.5388198809397853,0.007364094096842272
28,50,100.0,0.7853981633974483,39,6.265080945962317e-07,0.991777114949756,1.4738649376497435,0.007286977281094509
28,50,100.0,0.7853981633974483,40,5.921905298741348e-07,0.9917711723530078,1.4123841225249576,0.0073605171334942265
29,50,100.0,0.7853981633974483,1,0.0,1.0086442933626198,28.105822479770215,28.105822479770215
29,50,100.0,0.7853981633974483,2,2.0828375682636623e-14,1.0085837396137838,22.10057994644111,22.10057994644111
29,50,100.0,0.7853981633974483,3,0.00033484081605687576,1.0074768463399215,18.292599058132843,17.603952757028214
29,50,100.0,0.7853981633974483,4,0.0010755462890647781,1.0038882463217815,15.604922401319671,14.148973265926248
29,50,100.0,0.7853981633974483,5,0.004465499402353479,0.9962714176073996,13.582728772731404,11.443431108046244
29,50,100.0,0.7853981633974483,6,0.0007958430629904446,0.9909068713869429,11.99521474908762,9.295605465729015
29,50,100.0,0.7853981633974483,7,0.0003209094401777937,0.9883384340758424,10.71064101879993,7.573953335421756
29,50,100.0,0.7853981633974483,8,0.00014722744223828282,0.9872004840649393,9.647338751911697,6.184213272936834
29,50,100.0,0.7853981633974483,9,6.610583645070112e-05,0.9883149673648747,8.751467162546845,5.056367189731796
29,50,100.0,0.7853981633974483,10,2.6801900314432218e-05,0.9890340406942313,7.985834947218484,4.137100854567516
29,50,100.0,0.7853981633974483,11,9.547419176012884e-06,0.9867783799553207,7.323785872578645,3.3851991767679372
29,50,100.0,0.7853981633974483,12,4.977897094769834e-06,0.9867921825994754,6.745637332795086,2.768482957243739
29,50,100.0,0.7853981633974483,13,4.232121821565715e-06,0.9861022942185343,6.236496123332495,2.2616171439173893
29,50,100.0,0.7853981633974483,14,3.0856625056736874e-06,0.9875815969982644,5.784856775333182,1.8444860938167187
29,50,100.0,0.7853981633974483,15,1.832903159872946e-06,0.987246034230374,5.381675487371622,1.5009829315211523
29,50,100.0,0.7853981633974483,16,9.579699103706797e-07,0.987196557956908,5.019734660202184,1.2181104832763978
29,50,100.0,0.7853981633974483,17,5.822736257924651e-07,0.9876791531716468,4.69319746401532,0.9853107340471925
29,50,100.0,0.7853981633974483,18,5.10173683230586e-07,0.9886978430375817,4.397288302993292,0.7939575474437621
29,50,100.0,0.7853981633974483,19,4.4068927623187816e-07,0.9885892558803892,4.128059105215943,0.6369665169316159
29,50,100.0,0.7853981633974483,20,3.264884741582119e-07,0.987996518916765,3.8822154381205323,0.5084915571234125
29,50,100.0,0.7853981633974483,21,2.0138679285727176e-07,0.9881132666528518,3.6569851527733306,0.4036878348918882
29,50,100.0,0.7853981633974483,22,1.0289732467541112e-07,0.9883704423494066,3.4500177931539646,0.3185259539781089
29,50,100.0,0.7853981633974483,23,6.052392428778322e-08,0.9887066226765495,3.2593066111629163,0.2496453850852136
29,50,100.0,0.7853981633974483,24,5.650416812353224e-08,0.9891622735134864,3.083127419119288,0.19423764046032588
29,50,100.0,0.7853981633974483,25,4.757499524191268e-08,0.9891743691424085,2.919990181591457,0.14995207434410085
29,50,100.0,0.7853981633974483,26,3.108119816381099e-08,0.9890728754082181,2.768600301857674,0.11481925209758881
29,50,100.0,0.7853981633974483,27,1.6045304068892826e-08,0.9894040326461326,2.6278274024434225,0.08718832781550256
29,50,100.0,0.7853981633974483,28,9.35519212080128e-09,0.9898787967443434,2.4966799520479652,0.06567578322172718
29,50,100.0,0.7853981633974483,29,9.601421262994027e-09,0.9900401946861678,2.37428449023498,0.04912338499746055
29,50,100.0,0.7853981633974483,30,9.758695652585402e-09,0.989985025010311,2.259868499858449,0.03656353042838717
29,50,100.0,0.7853981633974483,31,8.44075568083561e-09,0.9902289810076801,2.1527461963909236,0.027190422634828737
29,50,100.0,0.7853981633974483,32,5.23884170744523e-09,0.9904322089355836,2.052306666942271,0.020335796503932184
29,50,100.0,0.7853981633974483,33,3.4822114912822846e-09,0.9904916849718993,1.958003915093828,0.015448255597634901
29,50,100.0,0.7853981633974483,34,1.9357748745486184e-09,0.9907007994924057,1.8693484614979656,0.012075485525062712
29,50,100.0,0.7853981633974483,35,9.291388624639077e-10,0.9911285515584638,1.7859002221779035,0.009848909634136704
29,50,100.0,0.7853981633974483,36,5.66430116965085e-10,0.9911195593665433,1.7072624421376705,0.00847044258765603
29,50,100.0,0.7853981633974483,37,4.337578043393757e-10,0.9912291744328008,1.6330765052766942,0.007701110166919711
29,50,100.0,0.7853981633974483,38,2.192534273331286e-10,0.9915068544602142,1.5630174756517405,0.007351336798351871
29,50,100.0,0.7853981633974483,39,2.4152880793162766e-10,0.9916318506598842,1.496790252030329,0.007272705454369366
29,50,100.0,0.7853981633974483,40,5.624885261184079e-10,0.9916489853021635,1.4341262390677523,0.007350989545557712
30,50,100.0,0.7853981633974483,1,0.0,0.9443001978818183,28.01495978683504,28.01495978683504
30,50,100.0,0.7853981633974483,2,1.5559045692502253e-14,0.9500949600711276,22.04806743087002,22.048067430870006
30,50,100.0,0.7853981633974483,3,6.190775865528789e-05,0.9637151162571439,18.239143420161522,17.54940002261801
30,50,100.0,0.7853981633974483,4,0.0002638539216339822,0.9796805560251236,15.545845457185443,14.086167230469561
30,50,100.0,0.7853981633974483,5,0.0015066942516688147,0.9930156206242148,13.519743258853614,11.376992242004278
30,50,100.0,0.7853981633974483,6,0.00035339005199675855,0.9911948729581092,11.930622797131466,9.231264030552298
30,50,100.0,0.7853981633974483,7,0.00020145953802115743,0.9907828630461748,10.646223744064898,7.515461042150388
30,50,100.0,0.7853981633974483,8,0.00013792638528170134,0.9880765958585502,9.584248774547138,6.133167870826403
30,50,100.0,0.7853981633974483,9,0.00010040645948303914,0.9882488094153633,8.690388512215554,5.012931857122055
30,50,100.0,0.7853981633974483,10,7.474083136691935e-05,0.988651222197884,7.927133702337677,4.100713504774928
30,50,100.0,0.7853981633974483,11,5.597625170773413e-05,0.98912609219446,7.267623686643862,3.3550244525139643
30,50,100.0,0.7853981633974483,12,4.1818198735533264e-05,0.9890666323861848,6.692048897649986,2.7436416291476897
30,50,100.0,0.7853981633974483,13,3.1014345150552146e-05,0.9875919061848295,6.185439737402625,2.241287678895776
30,50,100.0,0.7853981633974483,14,2.2773700996126347e-05,0.9865623590904591,5.736246757692859,1.8279453582994742
30,50,100.0,0.7853981633974483,15,1.6531368203760743e-05,0.987142943980411,5.335402636908912,1.487616605109455
30,50,100.0,0.7853981633974483,16,1.1846378526716683e-05,0.9868402643382657,4.9756789577689045,1.2074051880673924
30,50,100.0,0.7853981633974483,17,8.390366762600502e-06,0.9874234959168544,4.651235874480589,0.9768358515629938
30,50,100.0,0.7853981633974483,18,5.874404674654358e-06,0.9872354074412888,4.357299468785207,0.7873447559866875
30,50,100.0,0.7853981633974483,19,4.078981088946951e-06,0.9880918911776897,4.089926071530691,0.6318935446460769
30,50,100.0,0.7853981633974483,20,2.8288769021016804e-06,0.9880013606162736,3.845827134599089,0.5046728934125468
30,50,100.0,0.7853981633974483,21,1.984151295030097e-06,0.9881175889797079,3.622237093380676,0.40087143318516394
30,50,100.0,0.7853981633974483,22,1.431504249707854e-06,0.9883949809502007,3.4168122894716255,0.31649306687140166
30,50,100.0,0.7853981633974483,23,1.0793035726095127e-06,0.9884899281137711,3.227552688522268,0.2482108053047396
30,50,100.0,0.7853981633974483,24,8.563206738555842e-07,0.9889021624729958,3.0527405563260217,0.1932488412812221
30,50,100.0,0.7853981633974483,25,7.098785563442346e-07,0.9893417008158719,2.8908919565983062,0.1492869766825754
30,50,100.0,0.7853981633974483,26,6.015303487438381e-07,0.9892244856001525,2.7407179880692123,0.11438302135342227
30,50,100.0,0.7853981633974483,27,5.041565795774123e-07,0.9894954116623581,2.601093550791731,0.08690971502847566
30,50,100.0,0.7853981633974483,28,4.0232468370161307e-07,0.9896785582717874,2.4710319777985665,0.06550335047908051
30,50,100.0,0.7853981633974483,29,2.9325361265231414e-07,0.989798591749881,2.3496642764012057,0.04902176372692807
30,50,100.0,0.7853981633974483,30,1.8771740536322665e-07,0.9899443575109729,2.2362220238992956,0.03650978026483301
30,50,100.0,0.7853981633974483,31,1.1868917113706496e-07,0.990193707952041,2.1300231834751857,0.027170581628850776
30,50,100.0,0.7853981633974483,32,1.3049862454260231e-07,0.9903263098110437,2.03046027087594,0.02034177030145598
30,50,100.0,0.7853981633974483,33,1.7656726708336756e-07,0.990686116658405,1.9369904266291051,0.015475218841276117
30,50,100.0,0.7853981633974483,34,2.0906019435628335e-07,0.9907915759665812,1.849127042902622,0.012119935596977174
30,50,100.0,0.7853981633974483,35,2.1886797645340127e-07,0.990853034527498,1.7664326664657706,0.00990741938288947
30,50,100.0,0.7853981633974483,36,2.09466920250159e-07,0.9911165486728543,1.6885129551211984,0.008539056735765854
30,50,100.0,0.7853981633974483,37,1.8885670390349922e-07,0.9914641486568363,1.6150115085191246,0.007775247397351193
30,50,100.0,0.7853981633974483,38,1.6586187013752838e-07,0.9916828718716723,1.5456054284133725,0.007426017985710159
30,50,100.0,0.7853981633974483,39,1.4765288579091824e-07,0.9917590865006314,1.4800014903810208,0.0073429324203998225
30,50,100.0,0.7853981633974483,40,1.383436514425988e-07,0.9917547968190967,1.4179328304516963,0.007412137217893605
31,50,100.0,0.7853981633974483,1,0.0,0.8333071638138534,28.26178992794453,28.26178992794453
31,50,100.0,0.7853981633974483,2,2.4721990604093654e-14,0.8547794072733761,22.17327690946859,22.173276909468587
31,50,100.0,0.7853981633974483,3,6.245641423395469e-05,0.908991944748862,18.324896512111938,17.630225638786037
31,50,100.0,0.7853981633974483,4,0.00026279280225282784,0.9676300990075606,15.618249970760573,14.1549365261677
31,50,100.0,0.7853981633974483,5,0.001289853316108253,0.9877313365981362,13.58753176080285,11.443772623696796
31,50,100.0,0.7853981633974483,6,0.00028826555767675515,0.990773973179758,11.996779451947674,9.297429860282866
31,50,100.0,0.7853981633974483,7,0.00013765965558578514,0.9885122169108825,10.711640355023846,7.579563225998653
31,50,100.0,0.7853981633974483,8,7.51845269064481e-05,0.9883436684342498,9.649068803637745,6.193111580505075
31,50,100.0,0.7853981633974483,9,4.25428646544506e-05,0.9894052811179217,8.754462353241905,5.066887442616515
31,50,100.0,0.7853981633974483,10,2.5178178060895423e-05,0.9872507536100898,7.990219655298773,4.147535182495309
31,50,100.0,0.7853981633974483,11,1.641706661095557e-05,0.9863667641606826,7.329473848688814,3.3943564393003722
31,50,100.0,0.7853981633974483,12,1.1906059038629165e-05,0.9867613965519991,6.7524450789154695,2.7757971789880704
31,50,100.0,0.7853981633974483,13,9.070373368617226e-06,0.9860759707291742,6.244206708903036,2.267010500025223
31,50,100.0,0.7853981633974483,14,6.884221005413079e-06,0.9875608049107641,5.7932532803974155,1.8481664020615476
31,50,100.0,0.7853981633974483,15,5.112283872287155e-06,0.9876679299788561,5.390558752053533,1.5032748892612586
31,50,100.0,0.7853981633974483,16,3.7295490643543225e-06,0.9884082515355737,5.028930631540936,1.2193507263650698
31,50,100.0,0.7853981633974483,17,2.7061196714852865e-06,0.98876415067511,4.702559032075701,0.9857977739787458
31,50,100.0,0.7853981633974483,18,1.9743436751335797e-06,0.9885263247502537,4.4066942290350255,0.7939359382283859
31,50,100.0,0.7853981633974483,19,1.454622393006838e-06,0.9876825451116239,4.137411561605038,0.6366275365059892
31,50,100.0,0.7853981633974483,20,1.0837050738618674e-06,0.987767814109481,3.891437025356927,0.5079798144819989
31,50,100.0,0.7853981633974483,21,8.198547943935939e-07,0.9886615415832262,3.666015867426557,0.40310887131636264
31,50,100.0,0.7853981633974483,22,6.345957552592655e-07,0.9891775956073838,3.458812189270395,0.3179531311275312
31,50,100.0,0.7853981633974483,23,5.061407295327741e-07,0.9894069834691365,3.2678312637860305,0.24912585313086177
31,50,100.0,0.7853981633974483,24,4.173461399547154e-07,0.9891914781140215,3.0913587216273584,0.1937976859135888
31,50,100.0,0.7853981633974483,25,3.5483991006762977e-07,0.9891397613898345,2.92791247299615,0.1496021321512675
31,50,100.0,0.7853981633974483,26,3.081250376097799e-07,0.989069763005077,2.7762042973719776,0.11455863699114754
31,50,100.0,0.7853981633974483,27,2.693984886486501e-07,0.9894013639523265,2.6351088888054175,0.08700951011889024
