arm,d,R,seed,method,blocks_1e-3,final_gap,sup_w2sq,mom_overhead_pct,spectral_gap,mono_violation,max_map_defect,slope_std,slope_acc
control-bimodal,1,16,32,std,-1,0.6863905380481476,493.4013663017293,0.0,7.5150696283397235e-06,,,,
control-bimodal,1,16,32,acc,-1,0.6863905380642561,515.1330714903542,1.663122580338212,,0.0,2.913268754198527e-16,,
control-bimodal,1,16,33,std,-1,0.6863905380481572,493.4013618307998,0.0,6.853658879399668e-06,,,,
control-bimodal,1,16,33,acc,-1,0.6863905380485091,513.2536253729409,2.1208691971018294,,0.0,2.913268738582478e-16,,
control-bimodal,1,16,34,std,-1,0.6863905380481468,493.40136406966514,0.0,7.880014796373154e-06,,,,
control-bimodal,1,16,34,acc,-1,0.6863905380893338,516.4973422189533,1.6219639828506245,,0.0,2.913271610890921e-16,,
control-bimodal,1,16,35,std,-1,0.6863905380481499,493.40136391632814,0.0,7.099159884645461e-06,,,,
control-bimodal,1,16,35,acc,-1,0.6863905380521855,513.8358167837144,1.6572059637152499,,0.0,2.9132769928383353e-16,,
control-bimodal,1,16,36,std,-1,0.6863905380481767,493.4013573307862,0.0,7.462643954243863e-06,,,,
control-bimodal,1,16,36,acc,-1,0.6863905380512552,514.8145545026649,1.8172052954982387,,0.0,2.913293878237013e-16,,
control-bimodal,1,16,37,std,-1,0.6863905380481468,493.40137000307175,0.0,6.228210031194947e-06,,,,
control-bimodal,1,16,37,acc,-1,0.6863905381221582,511.6355624861528,1.5718395658183937,,0.0,2.9132689738678964e-16,,
control-bimodal,1,16,38,std,-1,0.6863905380481765,493.40135913911513,0.0,6.7417118669228405e-06,,,,
control-bimodal,1,16,38,acc,-1,0.6863905380486268,512.6437229490194,1.6590013868871791,,0.0,2.9132736075833216e-16,,
control-bimodal,1,16,39,std,-1,0.6863905380481474,493.40136467701797,0.0,6.713875543259438e-06,,,,
control-bimodal,1,16,39,acc,-1,0.6863905380519948,512.8390846962834,1.8051516786845359,,0.0,2.913272834916779e-16,,
control-bimodal,1,16,40,std,-1,0.686390538048149,493.40136467356956,0.0,6.166510880484602e-06,,,,
control-bimodal,1,16,40,acc,-1,0.6863905381082616,511.5005085512217,1.8964550156919093,,0.0,2.913452939550102e-16,,
control-bimodal,1,16,41,std,-1,0.6863905380481468,493.40136330451077,0.0,5.610550612504685e-06,,,,
control-bimodal,1,16,41,acc,-1,0.6863905383185014,510.10774234942943,2.208238694807204,,0.0,2.91326819140722e-16,,
control-bimodal,1,16,42,std,-1,0.6863905380481885,493.40135709901796,0.0,6.045011100695916e-06,,,,
control-bimodal,1,16,42,acc,-1,0.6863905380494435,510.938802967947,2.1673273978753134,,0.0,2.913268202843072e-16,,
control-bimodal,1,16,43,std,-1,0.697127171344309,494.5394055113039,0.0,6.282972099424066e-06,,,,
control-bimodal,1,16,43,acc,-1,0.6971271713443126,512.537996366122,3.0386454537727996,,0.0,2.0398745905170328e-16,,
control-bimodal,1,16,44,std,-1,0.686390538048147,493.4013667452822,0.0,7.591836518137473e-06,,,,
control-bimodal,1,16,44,acc,-1,0.6863905380544963,515.0555915999813,1.6838652618732166,,0.0,2.9132701807377777e-16,,
control-bimodal,1,16,45,std,-1,0.6863905380481474,493.4013684585361,0.0,6.541470285362524e-06,,,,
control-bimodal,1,16,45,acc,-1,0.6863905382575264,512.3562706111362,1.8273160094244474,,0.0,2.9132829361142046e-16,,
control-bimodal,1,16,46,std,-1,0.697127171344309,494.5394056126666,0.0,5.652763770199212e-06,,,,
control-bimodal,1,16,46,acc,-1,0.6971271713443257,510.901024784658,3.118975630980711,,0.0,2.0280247095066815e-16,,
control-bimodal,1,16,47,std,-1,0.6863905380481465,493.4013663597526,0.0,6.140460308721671e-06,,,,
control-bimodal,1,16,47,acc,-1,0.6863905380949071,511.488045713222,1.6009580009146944,,0.0,2.9132721000857206e-16,,
control-bimodal,1,16,48,std,-1,0.6863905380481483,493.4013640991394,0.0,6.9872385134458485e-06,,,,
control-bimodal,1,16,48,acc,-1,0.68639053812017,513.6525194753557,1.5122977802114237,,0.0,2.9132724094909083e-16,,
control-bimodal,1,16,49,std,-1,0.6863905380481474,493.40136260974026,0.0,7.045655026015488e-06,,,,
control-bimodal,1,16,49,acc,-1,0.6863905383220343,513.8140355098545,1.6498522175235977,,0.0,2.913271918842245e-16,,
control-bimodal,1,32,0,std,-1,0.6978955807907439,2012.6681459459032,0.0,1.404812299867719e-05,,,,
control-bimodal,1,32,0,acc,-1,0.6978955807907439,2101.7168364705562,3.32713024945804,,0.0,2.1105592065662543e-16,,
control-bimodal,1,32,1,std,-1,0.6864281853234537,2008.3375418953951,0.0,1.4330648983284842e-05,,,,
control-bimodal,1,32,1,acc,-1,0.6864281855802703,2100.297013189704,1.577211275060908,,0.0,3.108027135671351e-16,,
control-bimodal,1,32,2,std,-1,0.6864281853238074,2008.3375415820458,0.0,1.4706742079755041e-05,,,,
control-bimodal,1,32,2,acc,-1,0.6864281853238423,2102.212172837024,1.6370635542034244,,0.0,3.1080187749857073e-16,,
control-bimodal,1,32,3,std,-1,0.6864281853233816,2008.3375667900177,0.0,1.4969576523845611e-05,,,,
control-bimodal,1,32,3,acc,-1,0.6864281853302803,2104.431210248202,1.9219971101537812,,0.0,3.108018951956834e-16,,
control-bimodal,1,32,4,std,-1,0.6864281853233711,2008.3375593996263,0.0,1.3650720810516304e-05,,,,
control-bimodal,1,32,4,acc,-1,0.6864281878265335,2093.5980807386645,1.4713546682450385,,0.0,3.108029819289426e-16,,
control-bimodal,1,32,5,std,-1,0.6864281853233829,2008.3375618170473,0.0,1.3872552322726838e-05,,,,
control-bimodal,1,32,5,acc,-1,0.6864281853584437,2096.0793913836164,1.9347485220791405,,0.0005,3.108022713229572e-16,,
control-bimodal,1,32,6,std,-1,0.6864281853233838,2008.3375475207508,0.0,1.4285437484198273e-05,,,,
control-bimodal,1,32,6,acc,-1,0.6864281854923397,2098.623506371552,1.4665547777209522,,0.0,3.1080254314322503e-16,,
control-bimodal,1,32,7,std,-1,0.6864281853234271,2008.3375481222424,0.0,1.4155079164449075e-05,,,,
control-bimodal,1,32,7,acc,-1,0.6864281853418355,2098.670071618386,1.5072648697425741,,0.0,3.1080259788132345e-16,,
control-bimodal,1,32,8,std,-1,0.686428185323404,2008.337546965805,0.0,1.4612980512699664e-05,,,,
control-bimodal,1,32,8,acc,-1,0.6864281853291438,2102.840927052634,1.3229459282898068,,0.0,3.1080323198746815e-16,,
control-bimodal,1,32,9,std,-1,0.686428185323406,2008.3375476171054,0.0,1.3765300293426687e-05,,,,
control-bimodal,1,32,9,acc,-1,0.6864281857155488,2094.0942296614444,1.27454612105879,,0.0,3.1080268700899296e-16,,
control-bimodal,1,32,10,std,-1,0.6978955807907441,2012.6681458157348,0.0,1.3544594125632687e-05,,,,
control-bimodal,1,32,10,acc,-1,0.6978955807907448,2097.3433448233973,2.806158101084338,,0.0,2.1086821351580432e-16,,
control-bimodal,1,32,11,std,-1,0.6864281853235072,2008.3375464422852,0.0,1.4907058659588163e-05,,,,
control-bimodal,1,32,11,acc,-1,0.6864281858264158,2104.4060350619557,1.8847424725063384,,0.0,3.1080177948986615e-16,,
control-bimodal,1,32,12,std,-1,0.6864281853233802,2008.3375653534783,0.0,1.4727463200758919e-05,,,,
control-bimodal,1,32,12,acc,-1,0.686428185324006,2103.76329927051,1.4720576813710926,,0.0,3.108024035481063e-16,,
control-bimodal,1,32,13,std,-1,0.6864281853233842,2008.3375476139242,0.0,1.377840313507081e-05,,,,
control-bimodal,1,32,13,acc,-1,0.6864281853908301,2095.3916017072806,1.4233728351514576,,0.0,3.108021099355106e-16,,
control-bimodal,1,32,14,std,-1,0.6864281853234047,2008.3375476683768,0.0,1.3827998200905104e-05,,,,
control-bimodal,1,32,14,acc,-1,0.6864281857206733,2094.76900174619,1.5907401958734508,,0.0,3.108022036350268e-16,,
control-bimodal,1,32,15,std,-1,0.686428185323511,2008.3375416468393,0.0,1.4048915545772967e-05,,,,
control-bimodal,1,32,15,acc,-1,0.6864281873833735,2097.5882335322567,1.4241147172132964,,0.0,3.10801936276837e-16,,
control-bimodal,1,32,16,std,-1,0.6864281853235168,2008.3375421724027,0.0,1.4241534863109238e-05,,,,
control-bimodal,1,32,16,acc,-1,0.6864281856882928,2098.4243421164288,1.621116123844004,,0.0,3.108022418192272e-16,,
control-bimodal,1,32,17,std,-1,0.6978955807907439,2012.668145895037,0.0,1.3720789714601503e-05,,,,
control-bimodal,1,32,17,acc,-1,0.6978955807907441,2098.723042013265,3.073465355042757,,0.0,2.1093149826929884e-16,,
control-bimodal,1,32,18,std,-1,0.6864281853234042,2008.33754732471,0.0,1.4500773899531227e-05,,,,
control-bimodal,1,32,18,acc,-1,0.6864281854715935,2101.272105050306,1.3744370021447678,,0.0,3.108025977580228e-16,,
control-bimodal,1,32,19,std,-1,0.6864281853233825,2008.3375630029352,0.0,1.4470462757440318e-05,,,,
control-bimodal,1,32,19,acc,-1,0.686428185327115,2101.4575693674865,1.4234027611356046,,0.0,3.108021872685771e-16,,
control-bimodal,1,32,20,std,-1,0.6864281853238225,2008.337541976184,0.0,1.467976338951786e-05,,,,
control-bimodal,1,32,20,acc,-1,0.6864281883564749,2102.3062310908344,1.3696433209729546,,0.0005,3.1080222312720327e-16,,
control-bimodal,1,32,21,std,-1,0.6864281853233731,2008.3375663908728,0.0,1.3908448063601277e-05,,,,
control-bimodal,1,32,21,acc,-1,0.6864281878578999,2095.952052837443,1.5177951543210175,,0.0,3.108031012339027e-16,,
control-bimodal,1,32,22,std,-1,0.6864281853234588,2008.3375416300014,0.0,1.4547827953998279e-05,,,,
control-bimodal,1,32,22,acc,-1,0.6864281856216552,2100.6145977823116,1.718315231589755,,0.0,3.1080194685762774e-16,,
control-bimodal,1,32,23,std,-1,0.6864281853233709,2008.337563219282,0.0,1.4045544752358182e-05,,,,
control-bimodal,1,32,23,acc,-1,0.6864281865413024,2097.1876496996792,1.5103547951081937,,0.0,3.1080296618684966e-16,,
control-bimodal,1,32,24,std,-1,0.6864281853233722,2008.3375591056656,0.0,1.4603571111522561e-05,,,,
control-bimodal,1,32,24,acc,-1,0.6864281855106096,2101.519577331467,1.9451898529562688,,0.0,3.1080183341431834e-16,,
control-bimodal,1,32,25,std,-1,0.6978955807907434,2012.6681463007749,0.0,1.4771437643704731e-05,,,,
control-bimodal,1,32,25,acc,-1,0.6978955807907448,2107.523652760279,2.786287095737926,,0.0,2.11326013341481e-16,,
control-bimodal,1,32,26,std,-1,0.686428185323513,2008.337542474226,0.0,1.4356579179696364e-05,,,,
control-bimodal,1,32,26,acc,-1,0.6864281853632219,2099.0186482747163,1.6847863571066022,,0.0,3.1080228303276823e-16,,
control-bimodal,1,32,27,std,-1,0.686428185323529,2008.3375421364403,0.0,1.4037406371934405e-05,,,,
control-bimodal,1,32,27,acc,-1,0.6864281855410244,2096.441293938371,1.4603830943481626,,0.0015,3.1080255731014453e-16,,
control-bimodal,1,32,28,std,-1,0.6864281853234229,2008.3375427031356,0.0,1.3799262483056787e-05,,,,
control-bimodal,1,32,28,acc,-1,0.686428185559735,2095.6301927545737,1.5277627942303305,,0.0,3.108027493632167e-16,,
control-bimodal,1,32,29,std,-1,0.6864281853233707,2008.3375643266966,0.0,1.502365654176201e-05,,,,
control-bimodal,1,32,29,acc,-1,0.6864281853691641,2105.4683052314867,1.6518354245950455,,0.0,3.10802204304366e-16,,
control-bimodal,1,32,30,std,-1,0.6864281853233858,2008.3375474159088,0.0,1.4746246652845184e-05,,,,
control-bimodal,1,32,30,acc,-1,0.6864281853877332,2102.828137763859,1.3133905143784554,,0.0,3.1080326458550275e-16,,
control-bimodal,1,32,31,std,-1,0.6978955807907439,2012.668146125623,0.0,1.3627850742269753e-05,,,,
control-bimodal,1,32,31,acc,-1,0.6978955807907534,2097.7622139679197,2.630685150904108,,0.0,2.1089476848244867e-16,,
control-bimodal,1,32,32,std,-1,0.6864281853233816,2008.3375474023903,0.0,1.4860274551448704e-05,,,,
control-bimodal,1,32,32,acc,-1,0.6864281859180035,2104.1403654752726,1.3548044854596841,,0.0,3.10802260475973e-16,,
control-bimodal,1,32,33,std,-1,0.6864281853234147,2008.3375420221112,0.0,1.4432000621312997e-05,,,,
control-bimodal,1,32,33,acc,-1,0.6864281857888324,2100.3578159028534,1.4509540981080473,,0.0,3.109527736194175e-16,,
control-bimodal,1,32,34,std,-1,0.6864281853233856,2008.3375567885237,0.0,1.509413096729997e-05,,,,
control-bimodal,1,32,34,acc,-1,0.6864281908169256,2106.885171431773,1.8035482337149276,,0.0,3.108018654943704e-16,,
control-bimodal,1,32,35,std,-1,0.6864281853233827,2008.337547651323,0.0,1.4592234198164138e-05,,,,
control-bimodal,1,32,35,acc,-1,0.6864281860102142,2101.5292936219435,1.6465814476980019,,0.0,3.1080206645366166e-16,,
control-bimodal,1,32,36,std,-1,0.6864281853234062,2008.337546946928,0.0,1.4828793475531414e-05,,,,
control-bimodal,1,32,36,acc,-1,0.6864281877682954,2103.498747640247,1.332501635792067,,0.0,3.1080304444935915e-16,,
control-bimodal,1,32,37,std,-1,0.686428185323372,2008.3375657489812,0.0,1.4029725301814623e-05,,,,
control-bimodal,1,32,37,acc,-1,0.6864281854972321,2097.096004520346,1.4063210864188824,,0.0,3.108019616850607e-16,,
control-bimodal,1,32,38,std,-1,0.6864281853235015,2008.3375468522613,0.0,1.4365616636494594e-05,,,,
control-bimodal,1,32,38,acc,-1,0.6864281892259776,2099.1278514617093,1.5412626978451092,,0.0,3.1080303249672755e-16,,
control-bimodal,1,32,39,std,-1,0.6864281853235092,2008.3375419161237,0.0,1.4342761209431518e-05,,,,
control-bimodal,1,32,39,acc,-1,0.686428185816786,2099.522517582533,1.401217211237137,,0.0,3.108017287590771e-16,,
control-bimodal,1,32,40,std,-1,0.6864281853233714,2008.337574384791,0.0,1.3989663801879758e-05,,,,
control-bimodal,1,32,40,acc,-1,0.686428185332183,2096.8234589589497,1.6200601624536466,,0.0,3.1080279142611653e-16,,
control-bimodal,1,32,41,std,-1,0.686428185323442,2008.33754275977,0.0,1.363517951084689e-05,,,,
control-bimodal,1,32,41,acc,-1,0.6864281854769527,2094.0103835204013,1.3924246453227405,,0.0,3.1080381608911714e-16,,
control-bimodal,1,32,42,std,-1,0.6864281853239351,2008.3375421388082,0.0,1.3918525839275756e-05,,,,
control-bimodal,1,32,42,acc,-1,0.6864281853765408,2095.6899199893223,1.4078228962862676,,0.0,3.108024124129567e-16,,
control-bimodal,1,32,43,std,-1,0.6978955807907439,2012.668146157515,0.0,1.402265701535433e-05,,,,
control-bimodal,1,32,43,acc,-1,0.6978955807907521,2101.053187044371,2.7136842573396796,,0.0,2.110402639845167e-16,,
control-bimodal,1,32,44,std,-1,0.6864281853233725,2008.3375589057525,0.0,1.4914787376560634e-05,,,,
control-bimodal,1,32,44,acc,-1,0.6864281856326986,2103.982271600098,1.5555873176065638,,0.0,3.1101491189798223e-16,,
control-bimodal,1,32,45,std,-1,0.6864281853233849,2008.3375475872483,0.0,1.4232555427913462e-05,,,,
control-bimodal,1,32,45,acc,-1,0.6864281857165049,2098.5492456028583,1.6294220927656844,,0.0,3.1080188881667043e-16,,
control-bimodal,1,32,46,std,-1,0.6978955807907437,2012.6681460658995,0.0,1.3624044419548958e-05,,,,
control-bimodal,1,32,46,acc,-1,0.6978955807907437,2097.748965976585,2.728316694050299,,0.0,2.1089365716730698e-16,,
control-bimodal,1,32,47,std,-1,0.6864281853234964,2008.3375471570266,0.0,1.3971518909733391e-05,,,,
control-bimodal,1,32,47,acc,-1,0.6864281854113632,2096.7980160136462,1.9460851033514919,,0.0,3.1080488704600803e-16,,
control-bimodal,1,32,48,std,-1,0.6864281853233773,2008.3375704156795,0.0,1.4517544836427085e-05,,,,
control-bimodal,1,32,48,acc,-1,0.6864281854209291,2101.161070624582,1.7814359262626045,,0.0,3.1080213404302056e-16,,
control-bimodal,1,32,49,std,-1,0.6864281853234202,2008.3375420974005,0.0,1.4555304936348555e-05,,,,
control-bimodal,1,32,49,acc,-1,0.6864281853833885,2101.4862623144113,1.44440351686609,,0.0,3.108020741394023e-16,,
gauss-d2,2,2,0,std,13,7.264962332573323e-05,0.8571920082002762,0.0,0.46468631005098204,,,,
gauss-d2,2,2,0,acc,7,4.266607133023915e-05,0.8571920082002762,95.72666525599836,,,,,
gauss-d2,2,2,1,std,8,8.697293190116635e-05,0.08205689784098338,0.0,0.4551221381571059,,,,
gauss-d2,2,2,1,acc,6,1.1195923813042842e-05,0.08205689784098338,95.4696692146802,,,,,
gauss-d2,2,2,2,std,13,7.066255614595293e-05,0.8381751117983206,0.0,0.46465895710011584,,,,
gauss-d2,2,2,2,acc,7,4.263461154390476e-05,0.8381751117983205,95.46447778223126,,,,,
gauss-d2,2,2,3,std,13,7.484265035752504e-05,0.9202586654771278,0.0,0.4706588235881836,,,,
gauss-d2,2,2,3,acc,7,4.325112106175189e-05,0.9202586654771278,95.4407154602318,,,,,
gauss-d2,2,2,4,std,12,8.382605565361473e-05,0.6928774668876397,0.0,0.4755397011030075,,,,
gauss-d2,2,2,4,acc,7,4.138470575610915e-05,0.6928774668876395,95.43807005026501,,,,,
gauss-d2,2,2,5,std,10,9.016869777369373e-05,0.26522492659251146,0.0,0.47177351553198216,,,,
gauss-d2,2,2,5,acc,7,2.4566363873425377e-05,0.26522492659251135,95.45685136342316,,,,,
gauss-d2,2,2,6,std,13,6.741344775243574e-05,0.7749110732644611,0.0,0.46375937101471976,,,,
gauss-d2,2,2,6,acc,7,4.1995314935786495e-05,0.7749110732644611,95.44643063843775,,,,,
gauss-d2,2,2,7,std,9,8.568507981316708e-05,0.13437357287560414,0.0,0.45756793712800486,,,,
gauss-d2,2,2,7,acc,6,1.619307236510947e-05,0.13437357287560403,95.58013745934323,,,,,
gauss-d2,2,2,8,std,7,9.088375680078425e-05,0.06324163203462599,0.0,0.47158327317488685,,,,
gauss-d2,2,2,8,acc,6,8.786083368580045e-05,0.06324163203462586,95.4582273984198,,,,,
gauss-d2,2,2,9,std,13,7.147958263422557e-05,0.90177527231288,0.0,0.47201927009596134,,,,
gauss-d2,2,2,9,acc,7,4.38732021290657e-05,0.90177527231288,95.41222109133648,,,,,
gauss-d2,2,2,10,std,13,7.6702074838462e-05,1.0331370781608376,0.0,0.47529123259732137,,,,
gauss-d2,2,2,10,acc,7,4.546206530152419e-05,1.0331370781608376,95.44885632280926,,,,,
gauss-d2,2,2,11,std,12,8.552519211687824e-05,0.6272455564266901,0.0,0.4641761526888198,,,,
gauss-d2,2,2,11,acc,7,3.9743930285200614e-05,0.6272455564266894,95.44159285352983,,,,,
gauss-d2,2,2,12,std,8,9.00848143612593e-05,0.10193198495840365,0.0,0.4718379922047986,,,,
gauss-d2,2,2,12,acc,6,1.1802257142546615e-05,0.10193198495840353,95.46173922977357,,,,,
gauss-d2,2,2,13,std,10,7.104265835880205e-05,0.23765148565204902,0.0,0.48022435895650795,,,,
gauss-d2,2,2,13,acc,7,2.1194020445208447e-05,0.23765148565204863,95.48122313410184,,,,,
gauss-d2,2,2,14,std,12,6.607987548717472e-05,0.8053440803908476,0.0,0.4651008807761149,,,,
gauss-d2,2,2,14,acc,7,4.281424885446629e-05,0.8053440803908472,95.65669763125798,,,,,
gauss-d2,2,2,15,std,10,8.695719343060317e-05,0.22852179649714222,0.0,0.4600976947505601,,,,
gauss-d2,2,2,15,acc,7,2.3368028882841875e-05,0.22852179649714216,95.46448635297821,,,,,
gauss-d2,2,2,16,std,12,9.47817386925371e-05,0.6779673472197135,0.0,0.4640785899382311,,,,
gauss-d2,2,2,16,acc,7,4.0785807523200824e-05,0.6779673472197135,95.48343675693974,,,,,
gauss-d2,2,2,17,std,13,7.953675139575599e-05,1.0136308396806724,0.0,0.47254490208247957,,,,
gauss-d2,2,2,17,acc,7,4.404376542451881e-05,1.0136308396806721,95.51702770836877,,,,,
gauss-d2,2,2,18,std,11,8.121292658506213e-05,0.3358935581002002,0.0,0.460287725580486,,,,
gauss-d2,2,2,18,acc,7,3.0169115942945053e-05,0.3358935581002,95.43229511593873,,,,,
gauss-d2,2,2,19,std,9,6.905013818940126e-05,0.10640536247165668,0.0,0.45635215217434083,,,,
gauss-d2,2,2,19,acc,6,1.3528933852941655e-05,0.10640536247165656,95.4428569925786,,,,,
gauss-d2,2,2,20,std,12,9.076154519487868e-05,0.6560285763085769,0.0,0.46412227698310715,,,,
gauss-d2,2,2,20,acc,7,4.0400492340818565e-05,0.656028576308577,95.5059918607917,,,,,
gauss-d2,2,2,21,std,12,6.979155352494807e-05,0.5005666408593159,0.0,0.46293036778016106,,,,
gauss-d2,2,2,21,acc,7,3.641668040925265e-05,0.5005666408593159,95.53795533865313,,,,,
gauss-d2,2,2,22,std,13,7.72241903474776e-05,0.9284099753480105,0.0,0.4653822785168081,,,,
gauss-d2,2,2,22,acc,7,4.29494315283246e-05,0.9284099753480105,95.4849336447726,,,,,
gauss-d2,2,2,23,std,11,6.420614649932113e-05,0.43691699718245797,0.0,0.461219345147032,,,,
gauss-d2,2,2,23,acc,7,3.4441794535335654e-05,0.4369169971824579,95.53618230347101,,,,,
gauss-d2,2,2,24,std,12,9.805564580790852e-05,0.7157583843179817,0.0,0.46472996469701,,,,
gauss-d2,2,2,24,acc,7,4.1351161459150646e-05,0.7157583843179818,95.43916315930525,,,,,
gauss-d2,2,2,25,std,13,8.801923835077737e-05,1.1220752661030953,0.0,0.4724857436640582,,,,
gauss-d2,2,2,25,acc,7,4.306536057702972e-05,1.1220752661030953,95.48378531937277,,,,,
gauss-d2,2,2,26,std,13,7.499929041131323e-05,0.8879878771482597,0.0,0.46490659649167343,,,,
